toplistindex,id,name,subs,views,uploads,countryCode,contentCategory,meantbu,mediantbu,
234,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NONE,None,
235,UC_8PAD0Qmi6_gpe77S1Atgg,Mister Max,14.6M,7817710997,750,GB,None,-23.632653061224488,-80,
236,UCrFiA0hztL9e8zTi_qBuW4w,EeOneGuy,14.6M,3404471773,315,US,None,-5.375,39.0,
237,UC0DZmkupLYwc0yDsfocLh0A,Jelly,14.6M,6407938306,3733,US,None,-0.4489795918367347,22,
238,UCMu5gPmKp5av0QCAajKTMhw,ERB,14.6M,3296250987,78,US,None,36.020833333333336,-14.0,
239,UCIR9VKPE70KJ4DX2zCjHObw,Canal IN,14.5M,1697310945,324,BR,NULL,2,18,
240,UCRI7hheejBbWS6etTNwMT0g,Anuel AA,14.5M,1397023046,28,CO,None,-8.4,0,
241,UCMNmwqCtCSpftrbvR3KkHDA,Guava Juice,14.5M,6304102312,1396,US,None,-1.8979591836734695,50,
242,UCB0d0JLn1WcGYcwwZ87d2LA,Rclbeauty101,14.4M,3496371773,423,US,None,-10.142857142857142,10,
243,UC2xjgvWb9cx5F637XjsUNxw,toycantando,14.4M,7011955977,348,CO,None,-13.285714285714286,7,
244,UCOhHO2ICt0ti9KAh-QHvttQ,Technical Guruji,14.4M,1474022388,2614,IN,None,3.836734693877551,97,
245,UCw0ry7cLRUnq3Oaszlhgqfg,DLS News,14.4M,1222905818,2740,IN,NULL,-3.2244897959183674,-5,
246,UCE80FOXpJydkkMo-BYoJdEg,Pop Music - Topic,14.3M,0,0,NULL,None,-24.958333333333332,0.0,
247,NONE,jypentertainment,14.2M,7534139395,1017,KR,None,NONE,None,
248,UCmh5gdwCx6lN7gEC20leNVA,David Dobrik,14.2M,6006422267,606,US,None,-4.083333333333333,-14.5,
249,UCyxbZF7_PK4nLiexj0kkCNg,Romeo Santos,14.2M,344861684,14,US,None,35.588235294117645,-46,
250,UCzI7wZyqk7jpXWT_MILjepw,Paulo Londra,14.2M,3367439053,41,AR,None,-1.744186046511628,0,
251,NONE,RsiamMusic : อาร์สยาม,14.2M,8839644236,1981,TH,None,NONE,None,
252,UCY8LnVxm0Hf7DKPKuLPxb2g,ExtraPolinesios,14.1M,3495007519,385,MX,None,-2.2653061224489797,-45,
253,UCpEJRZdSpdVZ8vh63T9I2KQ,Funny Stacy,14.1M,4502117925,175,NULL,NULL,11.551020408163266,7,
254,UCUtZaxDF3hD5VK4xRYFBePQ,Britain's Got Talent,14.1M,8176353965,2581,GB,None,8.428571428571429,-78,
255,UCi8e0iOVk1fEOogdfu4YgfA,Movieclips Trailers,14.1M,11013907034,8133,US,None,-15.333333333333334,-37.5,
256,UCHwBjRoGO1V-H8QYXjSVHkQ,Toys And Little Gaby,14.1M,5686418873,283,GB,None,-1.530612244897959,-24,
257,NONE,Marília Mendonça,14.1M,8671028351,86,BR,None,NONE,None,
258,UC7Pq3Ko42YpkCB_Q4E981jw,Kids TV - Nursery Rhymes And Baby Songs,14M,5693288654,2525,US,None,13.625,78.5,
259,UC3pnQ7MHDABUFungNcMQ7dA,Boram Tube ToysReview [보람튜브 토이�…,14M,4355801062,230,KR,None,-0.7959183673469388,4,
260,UCD9PZYV5heAevh9vrsYmt1g,Wengie,13.9M,1553188332,266,US,None,-1.1428571428571428,-7,
261,UChM5Ff2yVeIZ16EWiB081cg,Reaction Time,13.9M,4274360605,1574,US,None,-8.895833333333334,-38.0,
262,UCR4s1DE9J4DHzZYXMltSMAg,HowToBasic,13.8M,2306078937,504,AU,None,32.69387755102041,-40,
263,NONE,mmoshaya,13.8M,7650895307,877,SA,None,NONE,None,
264,UCfaZw8XH_zmAVkBst_MPD6w,CKN Toys,13.7M,12399492384,592,AU,None,-4.448979591836735,-33,
265,UCrHL_BF5lHyK43BxLU8-vBQ,jbalvinVEVO,13.7M,12621425512,153,CO,None,14.857142857142858,-14,
266,UCWeg2Pkate69NFdBeuRFTAw,SQUEEZIE,13.7M,6794096662,1337,FR,None,28.183673469387756,-69,
267,UCT2X19JJaJGUN7mrYuImANQ,America's Got Talent,13.7M,3100893514,2215,US,None,7.285714285714286,7,
268,None,None,None,None,None,None,None,NONE,None,
269,NONE,JFlaMusic,13.7M,2482740809,240,KR,None,NONE,None,
270,UCVttQE6tS_agDSAU61Q65aA,EnriqueIglesiasVEVO,13.5M,12171677678,126,US,None,0.8367346938775511,-106,
271,NONE,CollegeHumor,13.5M,7130464865,3517,US,None,NONE,None,
272,UClnKzwo9CPkYix6V9jK4JTQ,Musas,13.5M,1787046772,525,MX,None,-3.125,101.0,
273,NONE,FaZe Rug,13.5M,2753627255,1507,US,None,NONE,None,
274,UChOPyo-uWLVi5uO53mSBX-w,Noor Stars,13.4M,1596954372,463,AE,None,-4.877551020408164,16,
275,UC9zX2xZIJ4cnwRsgBpHGvMg,BeyoncéVEVO,13.4M,10190090851,141,US,None,0,-52,
276,NONE,Marvel Entertainment,13.3M,3052270475,6436,US,None,NONE,None,
277,UCyWqModMQlbIo8274Wh_ZsQ,Cyprien,13.3M,2365044750,165,FR,None,-18.208333333333332,98.0,
278,UCn7dB9UMTBDjKtEKBy_XISw,Miley Cyrus,13.2M,360098222,77,US,None,-23.632653061224488,0,
279,UC65afEgL62PGFWXY7n6CUbA,Trap City,13.2M,3668658604,1849,NL,None,13.571428571428571,13,
280,UCaum3Yzdl3TbBt8YUeUGZLQ,NickiMinajAtVEVO,13.2M,6774176742,64,US,None,3.1020408163265305,-124,
281,UCgc00bfF_PvO_2AvqJZHXFg,Boyce Avenue,13.2M,4849708248,372,US,None,12.612244897959183,153,
282,NONE,DisneyChannelLA,13.2M,9291143807,3793,AR,None,NONE,None,
283,UCKe6w0exI94U-RzqAyoY1VA,Maria Clara & JP,13.2M,4594752575,453,BR,None,3.6122448979591835,-18,
284,UCo8bcnLyZH8tBIH9V1mLgqQ,TheOdd1sOut,13.1M,2509326303,114,US,None,-5.163265306122449,39,
285,UCrDkAvwZum-UTjHmzDI2iIw,officialpsy,13.1M,7274751505,88,KR,None,0.42857142857142855,-18,
286,UCP84QWij0alw4MvzqzyfOnw,KHANDESHI MOVIES,13.1M,3844538705,99,IN,None,4.142857142857143,28,
287,UCo4ywJQXfUIB0lCBpczW3cA,Tu COSMOPOLIS,13M,2713423309,2318,MX,None,2.1666666666666665,17.0,
288,UCUK0HBIBWgM2c4vsPhkYY4w,The Slow Mo Guys,13M,1853355374,262,US,None,18.632653061224488,-182,
289,UCrGnb5RdHA9M6WGmBGYo4ZQ,AM3NlC,13M,3839335391,4219,BR,None,15.755102040816327,42,
290,UC_hSjGOO67A6gIDUcyuv_8A,Infinite,12.9M,1924572373,887,US,None,6.387755102040816,-3,
291,UCC3dV70zPVcqCGqXupwmrjg,Beats,76,0,0,US,None,NONE,None,
292,UC3zVeAaoPEN1Tu25dW3G2Ig,Sonotek,12.9M,4433887853,8134,IN,None,-12.122448979591837,-3,
293,UCq_oSgHK9lk6NUUgkhUOPnw,DeToxoMoroxo,12.9M,1497633294,358,MX,None,9.795918367346939,22,
294,NONE,Martin Garrix,12.9M,3887282676,125,NL,None,NONE,None,
295,UCV4XcEqBswMCryorV_gNENw,Turma da Mônica,12.8M,8962602039,829,BR,None,17.877551020408163,-47,
296,UCv8nzwVPQDRjkPCkEsOdEwA,Pitbull,12.7M,412841982,239,US,None,-66.95918367346938,85,
297,UCqjjyPUghDSSKFBABM_CXMw,Anitta,12.7M,4115056930,54,BR,None,-32.63265306122449,0,
298,UCmdY1pHB-KbFYxOyhwjVeQw,MattyBRaps,12.7M,5918430145,249,US,None,31.714285714285715,335,
299,UCKHhA5hN2UohhFDfNXB_cvQ,Manual do Mundo,12.7M,2213279333,1521,BR,None,-38.5,-99.0,
300,UCbAiIkPobUFy71zlmwVw3jw,Fatos Desconhecidos,12.7M,1627131159,2740,BR,None,-21.8125,-70.5,
301,UCVrstuGnHjpUXr9G98wwKow,الريماس - AlRemas,12.7M,7748867498,1876,IQ,None,5.591836734693878,104,
302,NONE,GMA Network,12.6M,13216817989,79054,PH,None,NONE,None,
303,UCMJ5Qf3sOvQpcYiai1Noa3Q,Major Lazer,12.6M,6749469928,291,JM,None,17.93877551020408,91,
304,UCIvqWqjC4aLvp7zI8hzARrA,Little Mix,12.6M,73213045,247,GB,None,-18.958333333333332,-53.5,
305,NONE,Bollywood Classics,12.6M,6352721155,1794,IN,None,NONE,None,
306,UCUAL--p3qAa27luR0IYbjZA,Pencilmation,12.6M,6217462590,552,US,None,8.10204081632653,34,
307,UCNhqvQMXIgRfjAGmxQqdNRw,Rotana,12.5M,8090769796,6969,SA,None,-19.6734693877551,2,
308,UCBqFKDipsnzvJdt6UT0lMIg,Sandeep Maheshwari,12.5M,687631170,248,IN,None,-4.714285714285714,7,
309,UCpcsv3Ow-8IhoUGDEfPetsQ,Venus Movies,12.5M,4661182348,2610,IN,None,-30.122448979591837,-50,
310,NONE,Fueled By Ramen,12.5M,11697712854,1168,US,None,NONE,None,
311,UC5YfR2K_rXeIy7bseOKky6Q,Ign,1.25K,0,0,ES,None,NONE,None,
312,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NONE,None,
313,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NONE,None,
314,UCH2VZQBLFTOp6I_qgnBJCuQ,Canal Nostalgia,12.4M,1064718176,322,BR,None,21.346938775510203,-14,
315,UCK5Q72Uyo73uRPk8PmM2A3w,Genevieve's Playhouse - Toy Learning for Kids,12.4M,5387533924,487,US,None,-7.591836734693878,23,
316,UCplkk3J5wrEl0TNrthHjq4Q,Kurt Hugo Schneider,12.5M,3083905333,509,US,None,45.166666666666664,70.5,
317,UCke6I9N4KfC968-yRcd5YRg,SSundee,12.5M,5477200231,2294,US,None,12.16326530612245,48,
318,UCaHNFIob5Ixv74f5on3lvIw,CalvinHarrisVEVO,12.4M,11360809987,127,US,None,-41.04081632653061,-58,
319,UCm1dsgJNnhaLkY3uAdqN4mA,ChrisBrownVEVO,12.4M,8862851144,232,US,None,40.51020408163265,-154,
320,UCelMeixAOTs2OQAAi9wU8-g,CookieSwirlC,12.3M,12074786272,3203,US,None,-12.916666666666666,41.5,
321,UCfRNJiafEm1LBBGFTTq4cXw,GEN HALILINTAR,12.3M,2165521015,591,ID,None,-15.877551020408163,-56,
322,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NONE,None,
323,UCHEf6T_gVq4tlW5i91ESiWg,REACT,12.2M,4247778932,1790,US,None,5.333333333333333,28.5,
324,UC2bYhAHyaqfWlPXWBVk4BcA,Enaldinho,12.2M,1848776456,728,BR,None,-0.7755102040816326,-55,
325,UCzTKskwIc_-a0cGvCXA848Q,NikkieTutorials,12.2M,1141439519,754,NL,None,12.354166666666666,-20.5,
326,UCaHEdZtk6k7SVP-umnzifmQ,TheDonato,12.2M,1507679886,945,VE,None,-0.7551020408163265,1,
327,UCkCa2NoZlJlfJlMKgZhtKOQ,Calon Sarjana,12.3M,2528821140,1173,ID,None,8.326530612244898,23,
328,UCbD8EppRX3ZwJSou-TVo90A,Mnet K-POP,12.2M,7177012072,17171,KR,None,38.541666666666664,-98.0,
329,UCC-RHF_77zQdKcA75hr5oTQ,FGTeeV,12.2M,12424673894,1289,US,None,0.5714285714285714,16,
330,UCcMTZY1rFXO3Rj44D5VMyiw,Machinima,12.2M,0,0,US,None,43.5,222.0,
331,UCo_IB5145EVNcf8hw1Kku7w,The Game Theorists,12.1M,2111896279,523,US,None,19.229166666666668,27.5,
332,UCyC_4jvPzLiSkJkLIkA7B8g,Lindsey Stirling,12.1M,2735041252,126,US,None,6.612244897959184,113,
333,UCClNRixXlagwAd--5MwJKCw,H2ODelirious,12.1M,3059624616,1945,US,None,-5.333333333333333,-10.0,
334,UCWJ2lWNubArHWmf3FIHbfcQ,NBA,12.1M,5966911006,31525,US,None,6.6875,-45.5,
335,UCIQPHl1WKKTt9KkWyo_JNig,INCRÍVEL,12.1M,1456406132,2817,BR,NULL,8.204081632653061,19,
336,UCio_FVgKVgqcHrRiXDpnqbw,Camila Cabello,12.1M,65981241,30,NULL,None,-17,8.0,
337,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NONE,None,
338,NONE,Parafernalha,851,210078,8,BR,None,NONE,None,
339,UC2tsySbe9TNrI-xh2lximHA,A4,12M,892895394,136,BY,None,14.166666666666666,12.5,
340,UC1zZE_kJ8rQHgLTVfobLi_g,The King of Random,12M,2645171421,1023,US,None,11.770833333333334,-116.5,
341,UCQvWX73GQygcwXOTSf_VDVg,Minecraft - Topic,12M,0,0,NULL,None,8.390243902439025,0,
342,UCyJrhZm9KXrzRub3-wD2zWg,TheBrianMaps,12M,2660073251,392,RU,None,23.3265306122449,104,
343,UCevY-z55kr37ZAXG15F-KiA,Makiman131,12M,3068227194,2540,ES,None,5.041666666666667,-15.0,
344,UCZuPJZ2kGFdlbQu1qotZaHw,Karolgmusic,12M,401242271,82,CO,None,36.36734693877551,126,
345,UCr8RjWUQ_9KYcIPmWiqBroQ,Jennifer Lopez,11.9M,235908620,124,US,None,5.36734693877551,-11,
346,UCN8S4CqMRy6tVKVXvs7Bzeg,Wow Kidz,11.9M,6267609674,4513,IN,None,-3.5714285714285716,-7,
347,UC5nc_ZtjKW1htCVZVRxlQAQ,MrSuicideSheep,11.9M,5131835868,2426,CA,None,-1,1,
348,UCRzzwLpLiUNIs6YOPe33eMg,ChainsmokersVEVO,11.9M,9239647232,164,US,None,5.142857142857143,63,
349,UCm3hAp1m1xlAz0ve_EKAo4g,Talking Tom,11.9M,5070874962,254,US,None,-14.693877551020408,-91,
350,UCvpDeGlR5wLP9Z3Tb6K0Xfg,SAM SMITH,11.9M,106514924,12,GB,None,151.2,7,
351,UCssFxr-IdIa-wpG3jUXYrmw,Sebastián Yatra,11.9M,464711963,63,US,None,14.653061224489797,25,
352,NONE,VICE,11.8M,2458953083,2789,US,None,NONE,None,
353,UCqqGXzmJn6biINRt5OILmRQ,Planeta das Gêmeas,11.8M,3044531082,549,BR,None,4.3061224489795915,29,
354,UCe3yZzUwpmy2eKKmF9svX0Q,Jason Derulo,11.9M,5888444205,253,US,None,-42.46938775510204,-287,
355,UCKmlxQVs0vHtaLldRIQ8lsA,iTownGamePlay *Terror&Diversión*,11.8M,3692501404,5761,ES,None,-8.081632653061224,37,
356,UCYLlkv4hivYJlOk6Lo-RHNQ,Wave Music - Bhojpuri,11.8M,6620821444,18125,IN,None,-18.591836734693878,-53,
357,UCnyB9MYKRkSFK3IIB32CoVw,DemiLovatoVEVO,11.8M,4597775191,165,US,None,3.122448979591837,0,
358,UCqdGW_m8Rim4FeMM29keDEg,FunToys Collector Disney Toys Review,11.7M,14834842000,2879,US,None,-11.89795918367347,45,
359,NONE,Drawblogs,11.7M,1193038522,253,PE,None,NONE,None,
360,UC5tuYcCdiKuF5Y2ZonuarwA,Jkk Entertainment,11.7M,3560511314,105,IN,None,-0.6122448979591837,-21,
361,NONE,Rosanna Pansino,11.7M,2872380178,720,US,None,NONE,None,
362,UCww2zZWg4Cf5xcRKG-ThmXQ,NORMAN FAIT DES VIDÉOS,11.7M,2274480418,168,FR,None,6.75,111.0,
363,UCz2SUbUr2k0T3nEmutgsPjg,Hear This Music,11.7M,5873374879,31,PR,None,-7.290322580645161,43,
364,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NONE,None,
365,UC_OLtzRJdg0MJfiqGWAAIHw,IDEAS EN 5 MINUTOS,11.7M,2061872274,2660,NULL,NULL,4.020408163265306,39,
366,UCWRV5AVOlKJR1Flvgt310Cw,Zoella,11.6M,1112780572,377,GB,None,-9.041666666666666,29.5,
367,UCKlhpmbHGxBE6uw9B_uLeqQ,Sky Does Everything,11.6M,3838637172,1931,US,None,6.083333333333333,-14.5,
368,NONE,Sandra Cires Art,11.6M,1842301137,784,US,None,NONE,None,
369,UCxMAbVFmxKUVGAll0WVGpFw,Cardi B,11.6M,3452759069,39,NULL,None,-11.488372093023257,0,
370,UCgO5cJ4sL1um054gGYusjiA,LEGENDA FUNK,11.6M,2357061491,4711,BR,None,-21.408163265306122,57,
371,UCtinbF-Q-fVthA0qrFQTgXQ,CaseyNeistat,11.6M,2679445139,1016,US,None,19.163265306122447,-48,
372,UCzw-C7fNfs018R1FzIKnlaA,BIGBANG,11.6M,5499489116,773,KR,None,27.367346938775512,-170,
373,UCfLuMSIDmeWRYpuCQL0OJ6A,Kwebbelkop,11.6M,4758056006,4183,US,None,5.416666666666667,-48.5,
374,UCIEv3lZ_tNXHzL3ox-_uUGQ,Gordon Ramsay,11.7M,1973178689,795,GB,None,-53.270833333333336,-55.5,
375,UCgSMDG8aGE3YHfBCXHuPpYA,Katie Angel,11.5M,1506282550,357,US,None,9.673469387755102,36,
376,UCNdqe5zJ6k-i7XKoYWA4Z2g,Wassabi,11.5M,4248007578,953,US,None,-1.2653061224489797,-63,
377,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,11.5M,2274470448,3268,US,None,-0.3333333333333333,32.5,
378,UCCEmjNPpJYhGDgaEqeeA4HA,TheGrefg,11.5M,3146613308,2614,ES,None,10.791666666666666,-30.0,
379,UC6paX0kLA8D81aYogceMufw,Kids Fun,11.5M,2780766602,922,BR,None,-0.5714285714285714,-9,
380,UC-4kjzuh4822B9yPSgpZQgA,Matheus Yurley,11.4M,592574829,207,BR,None,12.204081632653061,33,
381,UCGdPm5Aq081vVD7ih9jZf6Q,FactTechz,11.4M,888311831,221,IN,None,5.326530612244898,-7,
382,UCdLGCJcIGu5ExzYN6CXtkIw,Kaykai Salaider,11.4M,2095868877,256,TH,None,17.6734693877551,-4,
383,UCS3VJQpFmLbBd5qsWci9KPA,Nao FunFun,11.4M,1978534,114,KR,None,0.1875,3.5,
384,UCjBO43ykxlSs3j7F7EXcBUQ,TazerCraft,11.4M,3971030014,3218,BR,None,-0.12244897959183673,-2,
385,NONE,leagueoflegends,247,1303,1,CA,None,NONE,None,
386,UC9lSZSYpDDE18hoFA7YlBpw,Tfue,11.3M,1096325394,586,US,None,1.5416666666666667,13.0,
387,UCUnSTiCHiHgZA9NQUG6lZkQ,Hip Hop Music - Topic,11.3M,0,0,NULL,None,5.979166666666667,0.0,
388,UCbomPUMyPHCgrqD5iYnzj1A,Worldwide Records Bhojpuri,11.3M,5314449757,2891,IN,None,20.408163265306122,7,
389,UCopY0NAzASqmD6eVaRj2TFQ,White Hill Music,11.3M,4056213570,3798,IN,None,-0.7551020408163265,-159,
390,UC0YFjwJc3b1otDerdv6CfWA,XpressTV,11.3M,2012115328,339,MX,None,-15,-87.0,
391,UC1SqP7_RfOC9Jf9L_GRHANg,AviciiOfficialVEVO,11.3M,6719811104,142,SE,None,30.06122448979592,1,
392,UChPa3fnlI3RKuzEbeEPKRFw,Everson Zoio,11.3M,735442842,391,BR,None,18.979166666666668,27.0,
393,UC2WuPTt0k8yDJpfenggOAVQ,Blossom,11.4M,3005741378,270,US,None,10,-26,
394,UCmphdqZNmqL72WJ2uyiNw5w,ABP NEWS HINDI,11.3M,1996813992,53356,IN,NULL,2.4693877551020407,68,
395,UCtylTUUVIGY_i5afsQYeBZA,Lyrical Lemonade,11.4M,4019484332,344,US,None,3.4081632653061225,-6,
396,UChLN0bJgq6d15OK2HVB4YTg,SIS vs BRO,11.3M,4549076057,319,CA,None,11.326530612244898,21,
397,UCgdnrd2Ae_H07_N8j1l18Xw,Dani Russo Tv,11.2M,527471737,169,BR,None,7.510204081632653,-9,
398,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NONE,None,
399,UCwQSkyrft0ohf-ra21yIs9Q,EU FICO LOKO,11.2M,999100384,897,BR,None,-25.708333333333332,117.5,
400,UCR3vcUrhFUdzagng58ueI2w,Invento na Hora,11.2M,2038639799,699,BR,None,1.8958333333333333,14.0,
401,UCXTMoE1XgvxN4iCt5-gZzCw,Познаватель,11.2M,4171243057,349,UA,None,1.7708333333333333,40.0,
402,UCG0HA4uyuuzPzeq_US_ywVg,Enes Batur,11.2M,5431912848,1810,TR,None,-2.6875,14.0,
403,UCl8dMTqDrJQ0c8y23UBu4kQ,TV Shows,11.2M,0,0,US,None,NONE,None,
404,UC4-TgOSMJHn-LtY4zCzbQhw,ShawnMendesVEVO,11.2M,7223397991,119,US,None,2.7142857142857144,-3,
405,UCe_vXdMrHHseZ_esYUskSBw,CrazyRussianHacker,11.2M,2680543678,1430,US,None,9.6875,19.0,
406,UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,11.1M,3814690755,88,GB,None,8,0,
407,UC6sSkkemzPjmrzS0Y0V_2zw,Tiana,11.1M,2733123174,698,GB,None,27.346938775510203,28,
408,UCWr4vlkj5xXQ4bSXNeTT2AA,Baby Big Mouth,11.1M,11907525503,4036,CA,None,23.714285714285715,46,
409,UCM44x9uWlx__9M9Y2IFhxzQ,HiMan,11.1M,782666395,143,RU,None,-7.8125,32.5,
410,UCczFdwWpVEpoqb-eMm4c4dQ,Matt Steffanina,11.1M,1998621938,310,US,None,14.326530612244898,106,
411,UCNbwP-bKUlKrE_5qDwvFILQ,Antrax,11.2M,1556974124,396,MX,None,1.7551020408163265,3,
412,UCFWsjsN53Sqvg2pWhSFmWBQ,GRAMMY GOLD OFFICIAL,11.1M,10252713711,3666,TH,None,-16.346938775510203,-34,
413,UCl_AQeO6ynSDRSjclc1e16Q,FitDance,11.2M,3637881074,1352,BR,None,18.857142857142858,-11,
414,UCbt4SegZBQLeXMTMvnrfZtw,Gato Galactico,11.1M,2613106755,1038,BR,None,27.285714285714285,-76,
415,UCF_fDSgPpBQuh1MsUTgIARQ,TheWeekndVEVO,11M,8124044526,44,CA,None,8.183673469387756,0,
416,UC3RpTX6fEMJ6KBNTTgXJB9w,5incominutos,11M,832296245,289,BR,None,-9.770833333333334,-63.5,
417,UCf31Gf5nCU8J6eUlr7QSU0w,Marmok,11M,1673739685,269,US,None,23.604166666666668,43.0,
418,UCK9F8nycURBsR0YlrBsu1Ag,Jingle Toons,11M,3687910638,194,IN,None,12.795918367346939,1,
419,UC5BMQOsAB8hKUyHu9KI6yig,KBS World TV,11.1M,7511556832,38385,KR,None,-8.208333333333334,-70.0,
420,UCRW3VLiVep5Ud4Ovhj2eUyA,Мастерская Настроения,10.9M,2376017535,529,RU,None,-4.229166666666667,-58.5,
421,UCKvn9VBLAiLiYL4FFJHri6g,F2Freestylers - Ultimate Soccer Skills Chann…,10.9M,2138879370,637,GB,None,0.6458333333333334,17.5,
422,UCwHE1kM1CPJd_pI9FQ0-4dg,shfa,10.9M,4107630632,465,AE,None,3.673469387755102,-43,
423,NONE,Queen,772,0,0,AR,None,NONE,None,
424,UCvA9_f5Lwk-poMynabtrZPg,Rans Entertainment,10.8M,1629371317,850,ID,None,3.020408163265306,-19,
425,UC1OFDlfdRb6ma1ZGZd07gWA,Miranda Sings,10.8M,2093556584,826,US,None,-24.333333333333332,27.0,
426,UCkXgEcpoTE4tHsebYBouWpA,Meghan Trainor,10.7M,3144944,16,US,None,35.05882352941177,1,
427,UCoTyVfIkM-hjz4JauDoVvog,ExpCaseros,10.7M,2091990180,732,ES,None,7.571428571428571,-3,
428,UCqFhfan_P2AmGVB1X2B-3Aw,Farruko,10.7M,727621923,128,US,None,9.387755102040817,0,
429,UCmyIMuo8zRYgLshDff0vLuw,Vete a la Versh,10.7M,1646707682,120,MX,None,-4.708333333333333,-55.5,
430,UCDo9msNItILnyF_Y2eHaNQg,RiceGum,10.7M,2055613759,318,US,None,1.4081632653061225,19,
431,UCu6oyJJ6PlkeNNv6n26ZNyA,Troom Troom Es,10.7M,2535319789,990,NULL,None,6.938775510204081,43,
432,UCpqXJOEqGS-TCnazcHCo0rA,theRadBrad,10.7M,4331894425,6429,US,None,14.375,151.5,
433,UC70Dib4MvFfT1tU6MqeyHpQ,Preston,10.7M,3450261875,3607,US,None,3.2916666666666665,-8.5,
434,UC_A7K2dXFsTMAciGmnNxy-Q,Saregama Music,10.7M,3121741108,3229,IN,None,2.2653061224489797,-28,
435,UC4R8DWoMoI7CAwX8_LjQHig,Live,10.7M,0,0,NULL,NULL,-79,-79,
436,UCcQeJmGXpa_t03Zjrl8Aq4g,IDEIAS INCRÍVEIS,10.7M,1911415557,2645,BR,None,6.122448979591836,-11,
437,UCBwSufNse8VMBvQM_rCSvgQ,Morgz,10.7M,1915398386,606,GB,None,2.2448979591836733,41,
438,UCshoKvlZGZ20rVgazZp5vnQ,CaptainSparklez,10.7M,3557192644,5051,US,None,27.3265306122449,81,
439,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NONE,None,
440,UCBw-Dz6wHRkxiXKCLoWqDzA,BCC Trolling,10.6M,3074686152,3821,GB,None,6.666666666666667,46.0,
441,UC56cowXhoqRWHeqfSJkIQaA,Bounce Patrol - Kids Songs,10.6M,6058537890,163,AU,None,-6,-155,
442,UCE76CBkDX591pxzps6bySOw,Super Polina,10.6M,3042986543,343,US,None,-10.775510204081632,8,
443,UC1r4VtVE__5K6c_L_3Vlxxg,fouseyTUBE,10.6M,1689342263,179,US,None,-1.8333333333333333,50.0,
444,UCgQRN9EO5ksPZjs7EasIftQ,#Refugio Mental,10.6M,2204947464,371,NULL,None,-8.857142857142858,-32,
445,UCAoMPWcQKA_9Af5YhWdrZgw,MyLifeAsEva,10.6M,1135711869,271,US,None,-19.979591836734695,-33,
446,UCXhDFaOPG2zhiYm9eXuMKkA,MAIKI021,10.6M,1166744814,1215,BR,None,13.0625,-10.0,
447,UCV1JuyDF9Re3HyXFGeqnC7Q,JesseAndMike,10.6M,6842717260,451,US,None,-37.59183673469388,-63,
448,UCnOVVuoLJ_1YY8A0V802wHA,RomanAtwood,10.6M,1495808719,117,US,None,1.2916666666666667,-41.0,
449,UCAOtE1V7Ots4DjM8JLlrYgg,Peppa Pig - Official Channel,10.6M,3859723269,301,US,None,0.8163265306122449,-9,
450,UCITqR49EAUY8i1vZtXTwe-A,Dolan Twins,10.6M,1577269157,251,US,None,-1.3125,1.5,
451,NONE,Tlnovelas,10.5M,5843508038,18535,MX,None,NONE,None,
452,NONE,SaraBeautyCorner - DIY, Comedy, Makeup, Nail…,10.5M,1967689708,115,NO,None,NONE,None,
453,UCCz3qeBAvzPiXhoJldxyxpw,Wojdylo Social Media,621,1508338,216,US,None,0.1836734693877551,0,
454,UCyb0T6J6nL5ibo0HLRMINKw,Galo Frito,10.5M,1714755732,430,BR,None,38.979166666666664,134.0,
455,UCt-am4x4ZyeohfgM85qFgdQ,elliegoulding,10.5M,149188117,70,GB,None,37.142857142857146,0,
456,NONE,Got Talent Global,10.6M,4154770210,1423,GB,None,NONE,None,
457,UCdI8evszfZvyAl2UVCypkTA,MileyCyrusVEVO,10.5M,3805578798,67,US,None,42.6530612244898,0,
458,UCVnu0ZtcaY9bpJgdxAaqagA,Mejores Juguetes,10.5M,6298869233,1321,ES,None,1.4489795918367347,89,
459,UCuVpbMt4yu4I9eAey3khnGg,AdMe.ru - Сайт о творчестве,10.4M,2078742149,2569,RU,None,-1.7083333333333333,5.5,
460,ZZVolgaVideo,NULL,38,0,0,RU,NULL,NONE,None,
461,UC-LPIU24bQXVljUXivKEeRQ,StarPlus,10.4M,3154097742,8800,IN,None,-21.551020408163264,36,
462,UC3yA8nDwraeOfnYfBWun83g,#Education,10.3M,0,0,NULL,None,NONE,None,
463,UC3PdiRW5dUA4V70ueeR1eHA,zayn,10.3M,49800238,11,US,None,-22.285714285714285,-47.5,
464,UC4-CH0epzZpD_ARhxCx6LaQ,The LaBrant Fam,10.3M,2921048054,384,US,None,15.551020408163266,-10,
465,UCBzrJ1zGf9-0cd5-n7sBraQ,حقائق وأسرار,10.3M,1366721589,761,SA,None,-2.2653061224489797,-4,
